,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
10,6636,Polkadot,DOT,polkadot-new,497,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1177470851.5190842,1303949728.824264,False,,11,,,,2023-04-19T15:20:00.000Z,6.507471862276967,279952042.51490724,25.0986,-0.2216164,-5.56883211,2.12182236,2.31623544,-9.92396182,12.59221734,7662358434.911741,0.6214,8485416170.15,,2023-04-19T15:20:00.000Z,,,,,,2023-04-19 15:21:39.054989
11,2,Litecoin,LTC,litecoin,905,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange']",84000000.0,72739514.3210035,84000000.0,False,,12,,,,2023-04-19T15:20:00.000Z,95.14103232136418,720535184.0061976,-5.1523,-0.45037603,-6.14901034,3.62215586,15.83256561,-4.69049141,13.91464577,6920512483.054926,0.5609,7991846714.99,,2023-04-19T15:20:00.000Z,,,,,,2023-04-19 15:21:39.054989
12,4687,Binance USD,BUSD,binance-usd,6624,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'usd-stablecoin', 'optimism-ecosystem']",,6641005977.713376,6641005977.713376,False,,13,,,,2023-04-19T15:20:00.000Z,1.000125698660124,4048879066.9426155,25.3949,-0.04747776,-0.00648523,-0.01754339,0.11100287,0.01177228,-0.01976142,6641840743.266649,0.5383,6641840743.27,,2023-04-19T15:20:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2023-04-19 15:21:39.054989
13,5994,Shiba Inu,SHIB,shiba-inu,506,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589544438214307.8,589604863621433.5,False,,14,,,,2023-04-19T15:20:00.000Z,1.1154052299218772e-05,268784275.29121625,22.2634,0.11369907,-3.46075593,2.29762621,4.09019594,-15.15531138,-1.29573502,6575809496.555939,0.5329,6576483484.71,,2023-04-19T15:20:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2023-04-19 15:21:39.054989
14,5805,Avalanche,AVAX,avalanche,405,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'layer-1']",720000000.0,326620715.12210625,422683435.12210625,False,,15,,,,2023-04-19T15:20:00.000Z,19.79041177338177,339896443.7075952,7.3545,0.15824934,-6.8029918,7.52245524,14.53835525,0.28620096,23.06078182,6463958445.982904,0.5239,14249096476.83,,2023-04-19T15:20:00.000Z,,,,,,2023-04-19 15:21:39.054989
0,1,Bitcoin,BTC,bitcoin,10166,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'btc-ecosystem']",21000000.0,19350581.0,19350581.0,False,,1,,,,2023-04-19T15:21:00.000Z,29423.006761259232,22480190150.18735,23.6303,-0.02982755,-2.48551508,-1.40044807,5.09880096,19.29590186,40.76965136,569352275597.2944,46.1466,617883141986.44,,2023-04-19T15:21:00.000Z,,,,,,2023-04-19 15:22:39.329404
1,1027,Ethereum,ETH,ethereum,6743,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1']",,119344051.00320318,119344051.00320318,False,,2,,,,2023-04-19T15:21:00.000Z,1998.8740045585698,12479793039.592007,43.2228,0.19050992,-4.60914577,4.76131891,12.80859321,17.85463888,29.73770868,238553721149.01495,19.3471,238553721149.01,,2023-04-19T15:21:00.000Z,,,,,,2023-04-19 15:22:39.329404
2,825,Tether,USDT,tether,51503,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,81186008779.1486,84091735571.7474,False,,3,,,,2023-04-19T15:21:00.000Z,1.0006046502612358,39329063254.51278,25.9302,-0.02151773,0.02539524,0.00050364,-0.12647764,0.03545074,0.0624989,81235097920.56561,6.5837,84142581661.63,,2023-04-19T15:21:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-04-19 15:22:39.329404
3,1839,BNB,BNB,bnb,1268,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1']",,155865069.86195722,155865069.86195722,False,,4,,,,2023-04-19T15:21:00.000Z,329.0397160319118,798838082.3211173,8.4651,0.08615211,-4.13060966,3.1700371,-2.5911314,3.94023023,13.18209269,51285798326.67249,4.1568,51285798326.67,,2023-04-19T15:21:00.000Z,,,,,,2023-04-19 15:22:39.329404
4,3408,USD Coin,USDC,usd-coin,11895,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,31303464786.450836,31303464786.450836,False,,5,,,,2023-04-19T15:21:00.000Z,0.9998855647965739,5603803111.5119505,41.3331,-0.03938547,-0.00657471,0.02901532,0.09586194,-0.01470568,-0.03742877,31299882568.090057,2.5367,31299882568.09,,2023-04-19T15:21:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-04-19 15:22:39.329404
5,52,XRP,XRP,xrp,933,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,51750810378.0,99988998998.0,False,,6,,,,2023-04-19T15:21:00.000Z,0.5007421574797872,1940625440.5864966,91.6315,0.20261513,-3.66835815,-0.30466382,31.42035387,26.7980339,28.94767399,25913812440.007084,2.1003,50074215747.98,,2023-04-19T15:21:00.000Z,,,,,,2023-04-19 15:22:39.329404
6,2010,Cardano,ADA,cardano,766,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1']",45000000000.0,34785072727.571,35694617077.121,False,,7,,,,2023-04-19T15:21:00.000Z,0.42352777511140394,501462008.8119996,48.4261,-0.22967879,-4.22144938,5.82859998,24.37769485,5.37068636,26.34100303,14732444459.39652,1.194,19058749880.01,,2023-04-19T15:21:00.000Z,,,,,,2023-04-19 15:22:39.329404
7,74,Dogecoin,DOGE,dogecoin,690,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,139003726383.7054,139003726383.7054,False,,8,,,,2023-04-19T15:21:00.000Z,0.09148165309498829,1101331987.882119,39.3307,0.13919938,-2.54315716,11.37239291,24.33643135,4.40059626,12.53302347,12716290675.94481,1.0306,12716290675.94,,2023-04-19T15:21:00.000Z,,,,,,2023-04-19 15:22:39.329404
8,3890,Polygon,MATIC,polygon,662,2019-04-28T00:00:00.000Z,"['platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem']",10000000000.0,9219469069.28493,10000000000.0,False,,9,,,,2023-04-19T15:21:00.000Z,1.1200986882789739,444229986.00573653,42.3274,-0.14998501,-4.19912458,1.29143636,-1.74808401,-26.28453619,19.2653404,10326715211.13462,0.8369,11200986882.79,,2023-04-19T15:21:00.000Z,,,,,,2023-04-19 15:22:39.329404
9,5426,Solana,SOL,solana,456,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1']",,392496367.7187914,539312704.8875339,False,,10,,,,2023-04-19T15:21:00.000Z,23.450637398888745,748435378.9071897,50.2647,0.08811707,-6.22649288,0.01408986,1.7233063,0.32743224,11.19460661,9204289999.75428,0.746,12647226686.93,,2023-04-19T15:21:00.000Z,,,,,,2023-04-19 15:22:39.329404
10,6636,Polkadot,DOT,polkadot-new,497,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1177470851.5190842,1303949728.824264,False,,11,,,,2023-04-19T15:21:00.000Z,6.508330101553935,279912610.8967689,25.1099,-0.11652187,-5.55252084,2.13779414,2.31893481,-9.91567106,12.61309079,7663368986.644,0.6215,8486535271.02,,2023-04-19T15:21:00.000Z,,,,,,2023-04-19 15:22:39.329404
11,2,Litecoin,LTC,litecoin,905,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange']",84000000.0,72739514.3210035,84000000.0,False,,12,,,,2023-04-19T15:21:00.000Z,95.15131133364665,720598680.8248065,-5.1415,-0.42913849,-6.13112643,3.62613993,15.84211573,-4.68186994,13.91803633,6921260173.416053,0.5609,7992710152.03,,2023-04-19T15:21:00.000Z,,,,,,2023-04-19 15:22:39.329404
12,4687,Binance USD,BUSD,binance-usd,6624,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'usd-stablecoin', 'optimism-ecosystem']",,6641005977.713376,6641005977.713376,False,,13,,,,2023-04-19T15:21:00.000Z,1.0002352366236766,4049116764.0632734,25.4291,-0.03201198,-0.00294632,-0.00080378,0.10811929,0.02051618,-0.01124188,6642568185.53739,0.5384,6642568185.54,,2023-04-19T15:21:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2023-04-19 15:22:39.329404
13,5994,Shiba Inu,SHIB,shiba-inu,506,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589544438214307.8,589604863621433.5,False,,14,,,,2023-04-19T15:21:00.000Z,1.1154089753932187e-05,268563384.68212134,22.0911,0.12802478,-3.44609963,2.28833425,4.08144253,-15.15233348,-1.29779277,6575831577.773917,0.5329,6576505568.19,,2023-04-19T15:21:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2023-04-19 15:22:39.329404
14,5805,Avalanche,AVAX,avalanche,405,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'layer-1']",720000000.0,326620715.12210625,422683435.12210625,False,,15,,,,2023-04-19T15:21:00.000Z,19.794336422027374,339938804.8083792,7.417,0.19525199,-6.77362618,7.54831366,14.55597962,0.30090283,23.08196365,6465240317.530135,0.524,14251922223.86,,2023-04-19T15:21:00.000Z,,,,,,2023-04-19 15:22:39.329404
